UniProtID,GeneName,Class,isInMatrisome,Division,Category,probability
Q14507,EDDM3A,nonECM,No,NULL,NULL,0.640909091
P56851,EDDM3B,nonECM,No,NULL,NULL,0.655454545
A0A1B0GVM5,ETDC,nonECM,No,NULL,NULL,0.692606061
Q96CN4,EVI5L,nonECM,No,NULL,NULL,0.833353535
Q9H773,DCTPP1,nonECM,No,NULL,NULL,0.829515152
Q8IV53,DENND1C,nonECM,No,NULL,NULL,0.535232323
A2RUS2,DENND3,nonECM,No,NULL,NULL,0.832222222
Q96QD5,DEPDC7,nonECM,No,NULL,NULL,0.800909091
Q8WUY9,DEPDC1B,nonECM,No,NULL,NULL,0.822444444
Q9BY27,DGCR6L,nonECM,No,NULL,NULL,0.905858586
Q14147,DHX34,nonECM,No,NULL,NULL,0.930909091
Q9Y238,DLEC1,nonECM,No,NULL,NULL,0.853959596
Q9BTE7,DCUN1D5,nonECM,No,NULL,NULL,0.766606061
Q8NEL9,DDHD1,nonECM,No,NULL,NULL,0.582383838
Q9HBH1,PDF,ECM,No,NULL,NULL,0.521050505
Q9ULE3,DENND2A,nonECM,No,NULL,NULL,0.777939394
O75064,DENND4B,nonECM,No,NULL,NULL,0.593676768
Q8N2C3,DEPDC4,nonECM,No,NULL,NULL,0.643070707
Q14129,DGCR6,nonECM,No,NULL,NULL,0.90210101
Q7Z478,DHX29,nonECM,No,NULL,NULL,0.931070707
Q6P3W2,DNAJC24,nonECM,No,NULL,NULL,0.657676768
Q8N690,DEFB119,ECM,No,NULL,NULL,0.591090909
Q5J5C9,DEFB121,ECM,No,NULL,NULL,0.572888889
Q30KP9,DEFB135,ECM,No,NULL,NULL,0.608080808
Q86SG3,DAZ4,ECM,No,NULL,NULL,0.510181818
Q30KQ9,DEFB110,nonECM,No,NULL,NULL,0.572626263
P59894,DCDC1,nonECM,No,NULL,NULL,0.839757576
P19113,HDC,nonECM,No,NULL,NULL,0.754969697
Q8WTU0,DDI1,nonECM,No,NULL,NULL,0.687616162
O15523,DDX3Y,nonECM,No,NULL,NULL,0.544929293
Q8N8A6,DDX51,nonECM,No,NULL,NULL,0.669272727
Q9P1J3,DHRS4-AS1,nonECM,No,NULL,NULL,0.58989899
Q9NSV4,DIAPH3,nonECM,No,NULL,NULL,0.940989899
P17538,CTRB1,ECM,No,NULL,NULL,0.805616162
Q30KQ6,DEFB114,nonECM,No,NULL,NULL,0.583212121
Q30KQ5,DEFB115,ECM,No,NULL,NULL,0.527858586
Q96PH6,DEFB118,ECM,No,NULL,NULL,0.560727273
Q4QY38,DEFB134,ECM,No,NULL,NULL,0.503212121
Q7Z7B8,DEFB128,ECM,No,NULL,NULL,0.581050505
A0A096LNP1,DEFB131B,nonECM,No,NULL,NULL,0.555757576
Q7Z7B7,DEFB132,ECM,No,NULL,NULL,0.646989899
Q30KQ1,DEFB133,nonECM,No,NULL,NULL,0.535454545
Q30KP8,DEFB136,ECM,No,NULL,NULL,0.519313131
Q5VU92,DCAF12L1,nonECM,No,NULL,NULL,0.719111111
Q8TF63,DCANP1,nonECM,No,NULL,NULL,0.613131313
Q9NPI6,DCP1A,nonECM,No,NULL,NULL,0.692747475
Q8IZD4,DCP1B,nonECM,No,NULL,NULL,0.663777778
Q96D03,DDIT4L,nonECM,No,NULL,NULL,0.758626263
Q86TM3,DDX53,nonECM,No,NULL,NULL,0.844606061
Q5T1V6,DDX59,nonECM,No,NULL,NULL,0.835818182
Q6ZN54,DEF8,nonECM,No,NULL,NULL,0.742020202
O43583,DENR,nonECM,No,NULL,NULL,0.75789899
Q68D51,DENND2C,nonECM,No,NULL,NULL,0.847858586
Q9GZN8,C20orf27,nonECM,No,NULL,NULL,0.726989899
Q5W188,CST9LP1,ECM,No,NULL,NULL,0.549818182
Q9H1P6,C20orf85,nonECM,No,NULL,NULL,0.827292929
Q9H4R4,NCOR1P1,nonECM,No,NULL,NULL,0.689959596
Q8N268,C20orf197,nonECM,No,NULL,NULL,0.64210101
Q5HYN5,CT45A1,nonECM,No,NULL,NULL,0.762787879
P0DMU8,CT45A5,nonECM,No,NULL,NULL,0.733858586
A6NM66,LINC01548,nonECM,No,NULL,NULL,0.612666667
Q9NYP8,C21orf62,nonECM,No,NULL,NULL,0.572141414
Q8TCZ7,LINC00308,nonECM,No,NULL,NULL,0.586060606
O95567,C22orf31,nonECM,No,NULL,NULL,0.847353535
Q8N1L1,LINC00528,ECM,No,NULL,NULL,0.512525253
Q8IWT3,CUL9,nonECM,No,NULL,NULL,0.652666667
Q8TB03,CXorf38,nonECM,No,NULL,NULL,0.694121212
P0DPH9,CXorf51B,nonECM,No,NULL,NULL,0.596909091
Q8N2A0,LINC00269,nonECM,No,NULL,NULL,0.62369697
O76096,CST7,ECM,Yes,Matrisome-associated,ECM Regulators,0.605393939
Q8IZN7,DEFB107A,ECM,No,NULL,NULL,0.54230303
P0DP74,DEFB130A,nonECM,No,NULL,NULL,0.502909091
Q8WTQ1,DEFB104A,nonECM,No,NULL,NULL,0.518787879
Q8NG35,DEFB105A,ECM,No,NULL,NULL,0.546424242
Q5SW24,DACT2,nonECM,No,NULL,NULL,0.694606061
Q8NES8,DEFB124,ECM,No,NULL,NULL,0.602868687
Q8N687,DEFB125,ECM,No,NULL,NULL,0.582686869
Q9BYW3,DEFB126,nonECM,No,NULL,NULL,0.517010101
A0PJW8,DAPL1,nonECM,No,NULL,NULL,0.72779798
Q9H1M3,DEFB129,nonECM,No,NULL,NULL,0.668545455
Q9H9R9,DBNDD1,nonECM,No,NULL,NULL,0.716868687
Q30KR1,DEFB109B,nonECM,No,NULL,NULL,0.541171717
Q5VW00,DCAF12L2,nonECM,No,NULL,NULL,0.573474747
Q8WVC6,DCAKD,nonECM,No,NULL,NULL,0.641232323
Q8NA75,DCAF4L2,nonECM,No,NULL,NULL,0.642747475
A6NGE4,DCAF8L1,nonECM,No,NULL,NULL,0.712969697
P0C7V8,DCAF8L2,nonECM,No,NULL,NULL,0.725434343
P17707,AMD1,nonECM,No,NULL,NULL,0.681757576
Q9NXZ2,DDX43,nonECM,No,NULL,NULL,0.84189899
Q9P2X7,1-Dec,nonECM,No,NULL,NULL,0.659333333
Q8IY21,DDX60,nonECM,No,NULL,NULL,0.892949495
Q5W186,CST9,nonECM,Yes,Matrisome-associated,ECM Regulators,0.635434343
Q96C57,CUSTOS,nonECM,No,NULL,NULL,0.783232323
Q96LM9,C20orf173,ECM,No,NULL,NULL,0.562242424
Q9UGB4,C20orf187,nonECM,No,NULL,NULL,0.554626263
P0C5K6,VENTXP1,nonECM,No,NULL,NULL,0.530444444
Q5JQC4,CT47A1,nonECM,No,NULL,NULL,0.564787879
P0C2W7,CT47B1,nonECM,No,NULL,NULL,0.529939394
P78358,CTAG1A,nonECM,No,NULL,NULL,0.517555556
Q8IX95,CTAGE3P,nonECM,No,NULL,NULL,0.820060606
Q99895,CTRC,ECM,No,NULL,NULL,0.884121212
P40313,CTRL,ECM,No,NULL,NULL,0.842222222
B9A014,C21orf140,nonECM,No,NULL,NULL,0.67189899
Q9HAI6,CXorf21,nonECM,No,NULL,NULL,0.678646465
A8MYA2,CXorf49;,nonECM,No,NULL,NULL,0.729090909
O14625,CXCL11,ECM,Yes,Matrisome-associated,Secreted Factors,0.619414141
P19876,CXCL3,ECM,Yes,Matrisome-associated,Secreted Factors,0.905858586
Q9BWK5,CYREN,nonECM,No,NULL,NULL,0.663555556
Q8N907,DAND5,ECM,No,NULL,NULL,0.668585859
Q9H1M4,DEFB127,ECM,No,NULL,NULL,0.507151515
Q13117,DAZ2,nonECM,No,NULL,NULL,0.556989899
Q30KQ8,DEFB112,nonECM,No,NULL,NULL,0.581010101
Q3SXM0,DCAF4L1,nonECM,No,NULL,NULL,0.718525253
P32321,DCTD,nonECM,No,NULL,NULL,0.576707071
Q5H9U9,DDX60L,nonECM,No,NULL,NULL,0.872808081
A0A1B0GTL2,C20orf204,nonECM,No,NULL,NULL,0.541555556
Q8WUE5,CT55,nonECM,No,NULL,NULL,0.525191919
Q5DJT8,CT45A2,nonECM,No,NULL,NULL,0.779171717
Q9H114,CSTL1,ECM,Yes,Matrisome-associated,ECM Regulators,0.646181818
Q16619,CTF1,nonECM,Yes,Matrisome-associated,Secreted Factors,0.753838384
O43310,CTIF,nonECM,No,NULL,NULL,0.882808081
Q2VPK5,CTU2,nonECM,No,NULL,NULL,0.693555556
P58505,C21orf58,nonECM,No,NULL,NULL,0.694727273
P59036,LINC00310,nonECM,No,NULL,NULL,0.710383838
P59037,LINC00313,nonECM,No,NULL,NULL,0.589272727
Q96M42,LINC00479,nonECM,No,NULL,NULL,0.687131313
Q6P5X5,C22orf39,nonECM,No,NULL,NULL,0.647151515
C9J442,C22orf46,ECM,No,NULL,NULL,0.583414141
Q8N9T2,NKAPP1,nonECM,No,NULL,NULL,0.616848485
A6NEN9,CXorf65,nonECM,No,NULL,NULL,0.643838384
O43927,CXCL13,ECM,Yes,Matrisome-associated,Secreted Factors,0.880828283
P42830,CXCL5,ECM,Yes,Matrisome-associated,Secreted Factors,0.761979798
P80162,CXCL6,ECM,Yes,Matrisome-associated,Secreted Factors,0.681555556
Q6UXB2,CXCL17,ECM,No,NULL,NULL,0.606444444
P01037,CST1,ECM,Yes,Matrisome-associated,ECM Regulators,0.856343434
Q9NRG7,SDR39U1,nonECM,No,NULL,NULL,0.665010101
Q9NWM3,CUEDC1,nonECM,No,NULL,NULL,0.641212121
P09228,CST2,ECM,Yes,Matrisome-associated,ECM Regulators,0.710767677
Q8NET1,DEFB108B,ECM,No,NULL,NULL,0.566888889
P59861,DEFB131A,nonECM,No,NULL,NULL,0.563676768
A6NKP2,SDR42E2,nonECM,No,NULL,NULL,0.688949495
Q8N9W5,DNAAF3,nonECM,No,NULL,NULL,0.602
P0C864,DANCR,nonECM,No,NULL,NULL,0.518888889
P59103,DAOA,nonECM,No,NULL,NULL,0.872060606
P51397,DAP,nonECM,No,NULL,NULL,0.774909091
P51161,FABP6,nonECM,No,NULL,NULL,0.708242424
P98173,FAM3A,ECM,No,NULL,NULL,0.630888889
O94887,FARP2,nonECM,No,NULL,NULL,0.737575758
Q86WN1,FCHSD1,nonECM,No,NULL,NULL,0.897373737
B1AJZ9,FHAD1,nonECM,No,NULL,NULL,0.909818182
Q86VR8,FJX1,ECM,No,NULL,NULL,0.504464646
Q00688,FKBP3,nonECM,No,NULL,NULL,0.777232323
Q9UIM3,FKBPL,nonECM,No,NULL,NULL,0.648020202
Q8TF40,FNIP1,nonECM,No,NULL,NULL,0.656808081
O14772,FPGT,nonECM,No,NULL,NULL,0.802242424
Q494R0,FBXL19-AS1,nonECM,No,NULL,NULL,0.627131313
A8MUU1,FABP5P3,nonECM,No,NULL,NULL,0.679636364
Q8NCQ5,FBXO15,nonECM,No,NULL,NULL,0.718848485
Q96EF6,FBXO17,nonECM,No,NULL,NULL,0.674767677
Q9UK97,FBXO9,nonECM,No,NULL,NULL,0.841393939
Q9H4M3,FBXO44,nonECM,No,NULL,NULL,0.609272727
Q9UKA1,FBXL5,nonECM,No,NULL,NULL,0.859414141
Q96CD0,FBXL8,nonECM,No,NULL,NULL,0.699111111
Q9NRD0,FBXO8,nonECM,No,NULL,NULL,0.75020202
Q8NA97,FER1L6-AS1,nonECM,No,NULL,NULL,0.581717172
Q9BRP7,FDXACB1,nonECM,No,NULL,NULL,0.686424242
P12034,FGF5,ECM,Yes,Matrisome-associated,Secreted Factors,0.70440404
Q9C0D6,FHDC1,nonECM,No,NULL,NULL,0.797131313
Q92496,CFHR4,ECM,No,NULL,NULL,0.922121212
Q9BXR6,CFHR5,ECM,No,NULL,NULL,0.924080808
B3EWG3,FAM25A,nonECM,No,NULL,NULL,0.727212121
Q96PS1,FANCD2OS,nonECM,No,NULL,NULL,0.60989899
Q9NVQ4,FAIM,nonECM,No,NULL,NULL,0.732707071
Q96BQ1,FAM3D,ECM,No,NULL,NULL,0.603010101
Q9HCM7,FBRSL1,nonECM,No,NULL,NULL,0.785070707
Q9HAH7,FBRS,ECM,No,NULL,NULL,0.593535354
A6NFH5,FABP12,nonECM,No,NULL,NULL,0.766686869
Q9UKT5,FBXO4,nonECM,No,NULL,NULL,0.767878788
Q8N3Y1,FBXW8,nonECM,No,NULL,NULL,0.700949495
Q7L513,FCRLA,ECM,No,NULL,NULL,0.756484848
O60258,FGF17,nonECM,Yes,Matrisome-associated,Secreted Factors,0.512909091
Q92914,FGF11,ECM,Yes,Matrisome-associated,Secreted Factors,0.656282828
P31371,FGF9,ECM,Yes,Matrisome-associated,Secreted Factors,0.819414141
Q75LS8,FKBP9P1,nonECM,No,NULL,NULL,0.685030303
P01225,FSHB,nonECM,No,NULL,NULL,0.575393939
Q5CZC0,FSIP2,nonECM,No,NULL,NULL,0.902565657
Q9NQT6,FSCN3,ECM,No,NULL,NULL,0.730929293
O95302,FKBP9,ECM,No,NULL,NULL,0.50579798
Q9BZ68,FRMD8P1,nonECM,No,NULL,NULL,0.635818182
Q96QU4,FRG2B,nonECM,No,NULL,NULL,0.877515152
Q6IN97,FRMPD2B,nonECM,No,NULL,NULL,0.525232323
A1L4K1,FSD2,nonECM,No,NULL,NULL,0.79779798
Q9UF56,FBXL17,nonECM,No,NULL,NULL,0.621555556
Q9NXK8,FBXL12,nonECM,No,NULL,NULL,0.624020202
Q8IX29,FBXO16,nonECM,No,NULL,NULL,0.752222222
Q6PIJ6,FBXO38,nonECM,No,NULL,NULL,0.717030303
O75426,FBXO24,ECM,No,NULL,NULL,0.534181818
Q8TF61,FBXO41,nonECM,No,NULL,NULL,0.823353535
Q6P3S6,FBXO42,ECM,No,NULL,NULL,0.539676768
Q8NI29,FBXO27,nonECM,No,NULL,NULL,0.56579798
Q6PJ61,FBXO46,ECM,No,NULL,NULL,0.596363636
Q5MNV8,FBXO47,nonECM,No,NULL,NULL,0.837252525
Q5FWF7,FBXO48,nonECM,No,NULL,NULL,0.833858586
Q8TB52,FBXO30,nonECM,No,NULL,NULL,0.728868687
Q7Z6M2,FBXO33,nonECM,No,NULL,NULL,0.743979798
Q9NWN3,FBXO34,nonECM,No,NULL,NULL,0.778828283
Q8N531,FBXL6,nonECM,No,NULL,NULL,0.55410101
Q9UKT8,FBXW2,nonECM,No,NULL,NULL,0.620020202
P57775,FBXW4,nonECM,No,NULL,NULL,0.574707071
P08620,FGF4,ECM,Yes,Matrisome-associated,Secreted Factors,0.584565657
Q9NP95,FGF20,ECM,Yes,Matrisome-associated,Secreted Factors,0.731454545
Q9NSA1,FGF21,ECM,Yes,Matrisome-associated,Secreted Factors,0.528424242
Q9BXU8,FTHL17,nonECM,No,NULL,NULL,0.774787879
Q9NVK5,FGFR1OP2,nonECM,No,NULL,NULL,0.922686869
P0C7T7,FRMD6-AS1,nonECM,No,NULL,NULL,0.587818182
B3EWG5,FAM25C,nonECM,No,NULL,NULL,0.727212121
A8MYX2,FAM25E,nonECM,No,NULL,NULL,0.615292929
B3EWG6,FAM25G,nonECM,No,NULL,NULL,0.727212121
Q96PY5,FMNL2,nonECM,No,NULL,NULL,0.887050505
Q8TC99,FNDC8,ECM,Yes,Core matrisome,ECM Glycoproteins,0.742484848
Q6IPR1,ETFRF1,nonECM,No,NULL,NULL,0.734909091
Q96E09,FAM122A,nonECM,No,NULL,NULL,0.746262626
Q9GZU8,FAM192A,nonECM,No,NULL,NULL,0.860989899
Q5T319,FAM182B,nonECM,No,NULL,NULL,0.635474747
Q8NB25,FAM184A,nonECM,No,NULL,NULL,0.855535354
Q9ULE4,FAM184B,nonECM,No,NULL,NULL,0.869030303
Q5XKK7,FAM219B,nonECM,No,NULL,NULL,0.672181818
Q6PEV8,FAM199X,nonECM,No,NULL,NULL,0.763757576
Q96M60,FAM227B,nonECM,No,NULL,NULL,0.933616162
Q6IPT2,FAM71E1,nonECM,No,NULL,NULL,0.600606061
Q4G0N7,FAM229B,nonECM,No,NULL,NULL,0.693878788
A6NCW3,FAM231BP,ECM,No,NULL,NULL,0.500888889
P0DMU5,FAM231C,nonECM,No,NULL,NULL,0.512484848
Q6ZW35,FAM231D,nonECM,No,NULL,NULL,0.508383838
P0DMU3,,nonECM,No,NULL,NULL,0.512484848
P0C5J1,FAM86B2,nonECM,No,NULL,NULL,0.584666667
Q5JRC9,FAM47A,nonECM,No,NULL,NULL,0.738888889
Q8NA70,FAM47B,nonECM,No,NULL,NULL,0.806666667
Q5HY64,FAM47C,nonECM,No,NULL,NULL,0.535757576
A6NHR8,FAM47DP,nonECM,No,NULL,NULL,0.916
Q6ZV65,FAM47E,nonECM,No,NULL,NULL,0.915575758
Q8N9W8,FAM71D,nonECM,No,NULL,NULL,0.709232323
Q5VT40,FAM78B,nonECM,No,NULL,NULL,0.535353535
Q96GK7,FAHD2A,nonECM,No,NULL,NULL,0.69040404
Q5TZK3,FAM74A4,nonECM,No,NULL,NULL,0.801858586
Q9BSK4,FEM1A,nonECM,No,NULL,NULL,0.604989899
O43320,FGF16,ECM,Yes,Matrisome-associated,Secreted Factors,0.503717172
O95750,FGF19,ECM,Yes,Matrisome-associated,Secreted Factors,0.632868687
P21781,FGF7,nonECM,Yes,Matrisome-associated,Secreted Factors,0.54989899
Q9BYJ0,FGFBP2,ECM,Yes,Matrisome-associated,Secreted Factors,0.778666667
Q8TAT2,FGFBP3,ECM,Yes,Matrisome-associated,Secreted Factors,0.621333333
P36980,CFHR2,ECM,No,NULL,NULL,0.860909091
Q08830,FGL1,ECM,Yes,Core matrisome,ECM Glycoproteins,0.89369697
Q8TAL6,FIBIN,nonECM,No,NULL,NULL,0.671252525
Q03591,CFHR1,ECM,No,NULL,NULL,0.825414141
Q9H479,FN3K,nonECM,No,NULL,NULL,0.756181818
Q5VTL7,FNDC7,ECM,Yes,Core matrisome,ECM Glycoproteins,0.786626263
Q9P278,FNIP2,nonECM,No,NULL,NULL,0.627636364
Q9UN86,G3BP2,nonECM,No,NULL,NULL,0.573191919
Q6MZW2,FSTL4,ECM,No,NULL,NULL,0.790282828
Q8NA03,FSIP1,nonECM,No,NULL,NULL,0.92969697
Q96IG2,FBXL20,nonECM,No,NULL,NULL,0.505414141
Q9BVV2,FNDC11,nonECM,No,NULL,NULL,0.912343434
E5RQL4,FTCDNL1,nonECM,No,NULL,NULL,0.71210101
Q6PCT2,FBXL19,nonECM,No,NULL,NULL,0.729090909
Q9H469,FBXL15,nonECM,No,NULL,NULL,0.532767677
Q13068,GAGE4,nonECM,No,NULL,NULL,0.653515152
Q569G3,C5orf47,nonECM,No,NULL,NULL,0.659616162
P09093,CELA3A,ECM,Yes,Matrisome-associated,ECM Regulators,0.905515152
O95319,CELF2,nonECM,No,NULL,NULL,0.713313131
P0DPI3,CENPVL2,nonECM,No,NULL,NULL,0.706444444
Q4VX62,C6orf99,ECM,No,NULL,NULL,0.683636364
Q9H8X3,LINC00574,nonECM,No,NULL,NULL,0.503333333
P0C7V0,LINC00271,nonECM,No,NULL,NULL,0.721575758
Q8N0U6,LINC00518,ECM,No,NULL,NULL,0.522464646
Q5SQH8,C6orf136,ECM,No,NULL,NULL,0.521353535
Q6UXA7,C6orf15,ECM,No,NULL,NULL,0.651818182
Q5TEZ4,LINC01590,nonECM,No,NULL,NULL,0.615494949
A8K010,LINC00473,nonECM,No,NULL,NULL,0.838808081
Q5T699,C6orf183,nonECM,No,NULL,NULL,0.91810101
Q96MT4,LINC01600,nonECM,No,NULL,NULL,0.623575758
A5D8W1,CFAP69,nonECM,No,NULL,NULL,0.85189899
Q96KT6,LINC00208,nonECM,No,NULL,NULL,0.676141414
Q9H7E9,C8orf33,nonECM,No,NULL,NULL,0.869070707
Q49A92,C8orf34,nonECM,No,NULL,NULL,0.849515152
P35790,CHKA,nonECM,No,NULL,NULL,0.61969697
Q8N4C0,C9orf62,ECM,No,NULL,NULL,0.573878788
Q96AQ7,CIDEC,nonECM,No,NULL,NULL,0.788929293
Q9H3H3,C11orf68,nonECM,No,NULL,NULL,0.707131313
Q9P2W6,C11orf21,nonECM,No,NULL,NULL,0.706929293
Q5T742,C10orf25,ECM,No,NULL,NULL,0.519979798
A4QN01,LINC01553,nonECM,No,NULL,NULL,0.721676768
Q6X4T0,C12orf54,nonECM,No,NULL,NULL,0.842505051
Q5T1J5,CHCHD2P9,nonECM,No,NULL,NULL,0.514727273
Q9H2X0,CHRD,ECM,Yes,Matrisome-associated,Secreted Factors,0.909575758
Q5JTZ5,C9orf152,nonECM,No,NULL,NULL,0.65430303
Q5TBE3,C9orf153,nonECM,No,NULL,NULL,0.729414141
Q8N9P6,C9orf163,nonECM,No,NULL,NULL,0.556505051
Q6ZRZ4,C9orf47,ECM,No,NULL,NULL,0.593616162
A0PJX0,CIB4,nonECM,No,NULL,NULL,0.808969697
Q6IPW1,C11orf71,nonECM,No,NULL,NULL,0.628363636
Q6PI97,C11orf88,nonECM,No,NULL,NULL,0.614626263
Q3C1V1,C11orf91,nonECM,No,NULL,NULL,0.573717172
Q9H8K7,C10orf88,ECM,No,NULL,NULL,0.507878788
Q5T1B1,C10orf91,nonECM,No,NULL,NULL,0.599878788
P33552,CKS2,nonECM,No,NULL,NULL,0.583515152
A8MTZ7,C12orf71,nonECM,No,NULL,NULL,0.740424242
Q8N6U2,LINC00612,ECM,No,NULL,NULL,0.586484848
Q9Y240,CLEC11A,ECM,Yes,Matrisome-associated,ECM-affiliated Proteins,0.758444444
A5D8T8,CLEC18A,ECM,Yes,Matrisome-associated,ECM-affiliated Proteins,0.946868687
P49759,CLK1,nonECM,No,NULL,NULL,0.719656566
Q9H078,CLPB,nonECM,No,NULL,NULL,0.582383838
Q5EBM0,CMPK2,nonECM,No,NULL,NULL,0.585858586
Q8IYT2,CMTR2,nonECM,No,NULL,NULL,0.82620202
Q8IZM0,,nonECM,No,NULL,NULL,0.679393939
Q96I85,C14orf144,nonECM,No,NULL,NULL,0.627050505
Q7Z7K0,CMC1,nonECM,No,NULL,NULL,0.865474747
Q6PH81,C16orf87,nonECM,No,NULL,NULL,0.797959596
A8MZG2,C16orf90,ECM,No,NULL,NULL,0.539777778
A6NNT2,C16orf96,nonECM,No,NULL,NULL,0.863919192
H3BN30,C16orf97,nonECM,No,NULL,NULL,0.548585859
A4D0V7,CPED1,nonECM,No,NULL,NULL,0.647070707
Q96SM3,CPXM1,ECM,No,NULL,NULL,0.831313131
Q9BZP3,LINC00470,nonECM,No,NULL,NULL,0.517171717
Q96KH6,C18orf12,nonECM,No,NULL,NULL,0.583090909
Q8N8I6,LINC00482,nonECM,No,NULL,NULL,0.518626263
Q32NC0,C18orf21,nonECM,No,NULL,NULL,0.592606061
Q2VPA4,CR1L,ECM,No,NULL,NULL,0.908242424
P53674,CRYBB1,ECM,No,NULL,NULL,0.538141414
Q68DQ2,CRYBG3,nonECM,No,NULL,NULL,0.894060606
Q9Y4M8,LINC00588,nonECM,No,NULL,NULL,0.720909091
Q96K31,C8orf76,nonECM,No,NULL,NULL,0.910565657
Q6NUI6,CHADL,ECM,Yes,Core matrisome,Proteoglycans,0.874484848
Q9BZP6,CHIA,ECM,No,NULL,NULL,0.707212121
B1AMM8,LINC00587,nonECM,No,NULL,NULL,0.678020202
Q5T035,C9orf129,ECM,No,NULL,NULL,0.616505051
Q8WZB0,LINC00476,nonECM,No,NULL,NULL,0.688060606
Q5T8R8,C9orf66,nonECM,No,NULL,NULL,0.535070707
Q8N4M7,C10orf126,nonECM,No,NULL,NULL,0.70610101
Q9H6J7,C11orf49,nonECM,No,NULL,NULL,0.764161616
Q5T681,C10orf62,nonECM,No,NULL,NULL,0.870262626
C9JXX5,C11orf94,ECM,No,NULL,NULL,0.580484848
A0A1B0GVM6,C11orf97,nonECM,No,NULL,NULL,0.631434343
Q5U649,C12orf60,nonECM,No,NULL,NULL,0.749535354
Q69YU5,C12orf73,nonECM,No,NULL,NULL,0.534484848
G3V211,LINC01619,nonECM,No,NULL,NULL,0.682323232
C9JDV5,C12orf77,nonECM,No,NULL,NULL,0.565131313
Q8N999,C12orf29,nonECM,No,NULL,NULL,0.775919192
Q8N5I9,C12orf45,nonECM,No,NULL,NULL,0.596464646
Q96F83,CLBA1,nonECM,No,NULL,NULL,0.784707071
Q6TDU7,CASC1,nonECM,No,NULL,NULL,0.902161616
Q13948,CUX1,nonECM,No,NULL,NULL,0.863212121
Q2NKX9,C2orf68,nonECM,No,NULL,NULL,0.774262626
Q8N8R5,C2orf69,ECM,No,NULL,NULL,0.698626263
A6NJV1,C2orf70,ECM,No,NULL,NULL,0.580828283
A6NCS6,C2orf72,ECM,No,NULL,NULL,0.509494949
A6NN90,C2orf81,nonECM,No,NULL,NULL,0.596808081
Q96LS8,C2orf48,nonECM,No,NULL,NULL,0.705555556
Q96BQ5,CCDC127,nonECM,No,NULL,NULL,0.838606061
Q569K6,CCDC157,nonECM,No,NULL,NULL,0.900040404
P0C7I6,CCDC159,nonECM,No,NULL,NULL,0.93420202
Q8N5N4,C3orf22,nonECM,No,NULL,NULL,0.812222222
A1A4V9,CCDC189,nonECM,No,NULL,NULL,0.844121212
Q96AQ1,CCDC74A,nonECM,No,NULL,NULL,0.911070707
Q96PX6,CCDC85A,nonECM,No,NULL,NULL,0.725333333
P0DO97,CCDC192,nonECM,No,NULL,NULL,0.915636364
A0A1B0GVG4,CCDC194,nonECM,No,NULL,NULL,0.781030303
H3BU77,CCDC179,nonECM,No,NULL,NULL,0.767656566
Q4G0S7,CCDC152,nonECM,No,NULL,NULL,0.898424242
Q1T7F1,,nonECM,No,NULL,NULL,0.639171717
Q8N4L8,CCDC24,nonECM,No,NULL,NULL,0.913111111
Q8NEL0,CCDC54,nonECM,No,NULL,NULL,0.879474747
P13500,CCL2,ECM,Yes,Matrisome-associated,Secreted Factors,0.739757576
Q9NUG4,CCM2L,nonECM,No,NULL,NULL,0.503676768
O00175,CCL24,ECM,Yes,Matrisome-associated,Secreted Factors,0.672343434
Q9Y258,CCL26,ECM,Yes,Matrisome-associated,Secreted Factors,0.697616162
P80075,CCL8,ECM,Yes,Matrisome-associated,Secreted Factors,0.710686869
Q8N1A6,C4orf33,nonECM,No,NULL,NULL,0.736989899
Q5BLP8,C4orf48,nonECM,No,NULL,NULL,0.512565657
Q6ZRC1,C4orf50,nonECM,No,NULL,NULL,0.893777778
P21127,CDK11B,nonECM,No,NULL,NULL,0.853272727
Q9H741,C12orf49,nonECM,No,NULL,NULL,0.536343434
Q8NCQ2,CSNK1G2-AS1,nonECM,No,NULL,NULL,0.752363636
Q86U37,LINC01551,nonECM,No,NULL,NULL,0.63240404
Q96KN2,CNDP1,nonECM,No,NULL,NULL,0.615838384
G9CGD6,CNK3/IPCEF1,nonECM,No,NULL,NULL,0.745575758
Q32M92,C15orf32,nonECM,No,NULL,NULL,0.60220202
Q9Y2V0,C15orf41,nonECM,No,NULL,NULL,0.754949495
Q8N910,C15orf56,nonECM,No,NULL,NULL,0.571636364
Q2T9L4,C15orf59,nonECM,No,NULL,NULL,0.592161616
Q99674,CGREF1,nonECM,No,NULL,NULL,0.600525253
Q9UHD4,CIDEB,nonECM,No,NULL,NULL,0.777191919
P0C7P0,CISD3,nonECM,No,NULL,NULL,0.592929293
P23946,CMA1,ECM,No,NULL,NULL,0.75240404
Q5K130,CLLU1OS,nonECM,No,NULL,NULL,0.696666667
Q8IVM7,LINC00346,nonECM,No,NULL,NULL,0.816121212
Q8N815,CNTD1,nonECM,No,NULL,NULL,0.896545455
Q9H2U6,LINC00597,nonECM,No,NULL,NULL,0.740767677
Q96CD2,PPCDC,nonECM,No,NULL,NULL,0.693737374
Q96MC5,C16orf45,nonECM,No,NULL,NULL,0.866686869
Q96GX8,C16orf74,nonECM,No,NULL,NULL,0.535474747
Q8N9R0,LINC00304,ECM,No,NULL,NULL,0.541454545
